7.1271,7.3370,7.6055,7.9045,8.2364,8.2786,7.7591,8.5418,9.9440,10.8692,11.0816,10.2752,9.3266,5.4880,5.9799,5.7839,4.8123,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.8609,7.0744,7.0341,7.1728,7.1976,6.5394,6.0630,7.7692,9.5736,10.6139,10.5706,9.9464,9.3716,7.7112,5.4658,5.8313,5.6467,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.5246,6.7210,6.3968,5.8756,4.9600,3.9924,5.1563,7.6624,9.2458,9.9212,10.0326,9.7053,9.1143,8.4666,6.8906,6.0881,5.5545,5.5285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.3659,6.3223,6.1182,5.4759,4.7773,5.0482,6.7587,8.4970,9.0987,9.2896,9.6242,9.3249,8.5468,8.0313,7.5753,6.6171,5.8911,5.2587,4.7825,NaN,NaN,NaN,NaN,NaN,2.6708,2.8993,NaN,NaN,NaN,NaN
6.0089,5.9344,6.0988,6.5614,6.9380,7.4161,8.0010,8.7196,8.7134,8.8181,9.1550,8.8603,8.1333,7.7050,7.7394,7.0110,5.8711,5.0164,4.7846,4.6908,NaN,NaN,NaN,NaN,2.9240,NaN,NaN,NaN,NaN,NaN
5.5473,5.5085,5.8846,6.3401,6.8003,7.4665,7.9446,8.3330,8.2047,8.2730,8.8509,8.6311,7.7907,7.9588,7.9697,7.4149,6.2591,4.9546,4.4083,4.3137,4.4749,NaN,NaN,2.8894,2.7048,NaN,NaN,NaN,NaN,NaN
5.0615,5.1137,5.4350,5.9971,6.3048,6.9348,7.4682,7.7612,7.9466,8.4174,9.0098,8.6817,7.9638,8.6152,8.6683,7.6099,6.5177,5.4720,4.7908,4.4737,4.4841,4.9422,4.5184,3.2042,2.7646,NaN,NaN,NaN,NaN,NaN
4.8388,4.6390,4.6795,5.1548,5.9102,6.5806,7.0629,7.5366,7.9751,8.4421,8.7261,8.2929,8.3675,8.7718,8.5534,7.7088,6.6843,6.0151,5.3209,4.7827,4.5733,4.9011,4.2433,3.3731,3.0648,NaN,NaN,NaN,NaN,NaN
4.6032,4.5404,4.4672,4.7247,5.3708,6.1290,6.6751,7.2521,7.7203,8.2344,8.3086,8.1600,8.6459,8.5323,8.2979,7.5723,6.8691,6.1363,5.4424,4.8662,4.4573,4.3389,3.8492,3.2590,3.1819,NaN,NaN,NaN,NaN,NaN
4.8429,4.7167,4.3128,4.4700,4.9075,5.4783,6.2122,6.8878,7.3037,7.8832,8.4736,8.5251,8.6842,8.3764,8.2029,7.3582,6.6955,6.1213,5.5415,5.0801,4.7530,4.3633,3.7120,3.2018,3.2507,NaN,NaN,NaN,NaN,NaN
4.8114,4.5305,4.3165,4.4497,4.7404,5.2356,5.9188,6.5637,7.0223,7.4859,8.2146,8.6053,8.7225,8.3422,7.9739,7.1123,6.6040,5.9046,5.3093,4.9880,5.0963,4.8952,4.3619,3.5146,3.2509,NaN,NaN,NaN,NaN,NaN
4.7807,4.3961,4.3083,4.4005,4.7491,5.2565,5.7624,6.2739,6.8768,7.1175,7.7204,8.1259,8.2156,7.8403,7.4115,6.8885,6.4318,5.7287,5.1267,4.7500,5.1131,5.1360,4.6934,3.9878,3.6506,NaN,NaN,NaN,NaN,NaN
4.7447,4.3134,4.2856,4.4455,4.4596,4.8598,5.6828,6.0442,6.5259,6.9369,7.3506,7.8097,7.7116,7.2007,6.8635,6.6269,6.3612,5.6564,4.8020,4.7760,4.9209,5.1536,4.9251,4.2866,4.2890,NaN,NaN,NaN,NaN,NaN
4.8235,4.3284,4.3227,4.5154,4.4560,4.8671,5.3806,5.7107,6.3637,6.4998,6.9499,7.4260,7.1937,6.7751,6.5141,6.5305,6.3405,5.8097,5.0509,4.8524,4.9019,5.1947,4.9968,4.8471,NaN,NaN,NaN,NaN,NaN,NaN
4.6838,4.5382,4.5873,4.6289,4.8306,5.1183,5.6590,5.8412,6.0795,6.2867,6.7982,7.1237,6.9611,6.5194,6.3825,6.3070,5.9704,5.7134,5.1665,4.9119,4.9532,5.2073,5.0331,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.7309,4.7199,4.8491,4.6537,4.8377,5.3501,5.7461,5.8293,6.2209,6.5349,6.8259,6.9742,6.9492,6.6247,6.4139,6.1826,5.8607,5.4758,5.1771,4.9854,5.2610,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.6927,4.6019,4.6516,4.6636,5.0539,5.4060,5.6306,5.7691,6.3404,6.7385,6.7551,6.6806,6.6366,6.5885,6.4877,6.1598,5.8196,5.3871,4.9377,4.9233,5.2017,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.6185,4.5944,4.7063,4.7680,5.3110,5.5912,5.6838,5.8294,6.3420,6.7549,6.7660,6.6947,6.5497,6.6038,6.4137,6.1618,5.8765,5.4457,5.0305,4.8308,5.0208,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.6480,4.7058,4.5335,4.7361,5.3958,5.6958,5.8848,5.9963,6.1827,6.6909,NaN,NaN,6.4555,6.6817,6.5327,6.0670,5.7578,5.1820,4.9069,4.9355,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,4.1865,NaN,NaN,NaN,NaN,NaN,6.2793,6.2544,6.5554,NaN,6.6094,5.8438,6.0408,6.0580,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.6547,4.9629,4.9381,5.3581,5.5944,6.0222,6.3163,6.4266,6.4977,6.3646,5.3824,4.8028,5.0406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.8219,9.0849,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.8570,5.8350,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.7635,8.8126,8.8409,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.9974,5.9835,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.7341,8.8226,8.8914,8.7954,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.5453,5.6759,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.7841,8.8409,8.9948,9.1419,9.7165,NaN,NaN,NaN,NaN,NaN,NaN,3.5585,4.6255,5.0686,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.7219,8.8557,8.9688,9.3084,10.0302,11.4917,NaN,NaN,NaN,NaN,NaN,NaN,4.4296,5.0387,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.7009,3.7299
8.4812,8.7119,8.8617,9.5149,10.5690,11.9119,12.9504,13.1383,NaN,NaN,NaN,NaN,3.7367,4.6748,5.2334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.9473,NaN,NaN
8.3626,8.5656,8.8681,9.7968,10.7532,11.8710,13.0790,13.5098,12.9930,12.0282,NaN,12.0831,5.4773,5.4127,5.5759,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.7191,3.9590,NaN,NaN
8.3938,8.5305,8.9583,9.9881,10.6927,11.6656,12.7304,13.4262,13.4820,12.6887,11.9992,12.0441,9.6499,8.0155,7.4154,7.6881,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.2028,NaN,NaN,NaN
8.2103,8.3629,8.6790,9.8582,10.6466,11.4497,12.2365,12.9909,13.4644,13.3647,12.1586,11.7335,NaN,10.1104,8.9115,7.8395,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.5838,NaN,NaN,NaN,NaN
7.7369,8.2061,8.7592,9.6662,10.3769,11.0968,11.8358,12.5543,13.2589,13.4558,12.3707,11.4676,NaN,9.4511,8.8602,7.9629,7.3432,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.6063,8.0898,8.7978,9.5789,10.2327,10.8770,11.6135,12.1808,12.7581,12.7782,12.0723,11.6424,12.2038,11.4308,9.2196,8.0210,8.0802,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.5514,8.0309,8.5565,9.2667,9.9394,10.5432,11.0569,11.4461,11.8759,11.9055,12.3093,12.5702,12.5563,12.4321,10.8974,8.8235,8.3967,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.4217,7.6909,8.1519,8.7952,9.6017,10.3334,10.5302,10.5902,11.1752,11.7092,12.2673,12.0352,12.0686,11.9723,11.1993,9.5154,8.4381,8.5149,8.6896,NaN,NaN,NaN,NaN,NaN,2.8409,NaN,NaN,NaN,NaN,NaN
6.9614,7.3254,7.7208,8.3192,9.0990,9.7989,10.2564,10.5824,11.3472,11.7022,11.8165,11.7082,11.5889,11.2462,11.0948,9.8717,8.6999,8.5644,8.0000,7.2986,NaN,NaN,NaN,NaN,3.0354,NaN,NaN,NaN,NaN,NaN
6.5814,6.9066,7.2353,7.9939,8.5501,9.2932,9.8071,10.3268,10.9646,11.3730,11.6150,11.7094,11.5705,11.2188,10.9566,10.2235,9.6445,8.8284,7.9137,7.0155,5.8335,NaN,NaN,2.7971,2.8920,NaN,NaN,NaN,NaN,NaN
6.4420,6.7684,6.9555,7.6211,8.0910,8.7117,9.3626,10.0716,10.7587,11.1773,11.2503,11.4776,11.5118,11.0986,10.8044,10.2897,9.8499,8.8577,7.9886,6.9451,5.6918,4.8663,4.7163,3.5321,3.0847,NaN,NaN,NaN,NaN,NaN
6.2107,6.3344,6.5789,7.1808,7.7319,8.2427,8.9128,9.6747,10.4879,10.8012,11.0563,11.2683,11.3609,10.8418,10.2559,9.9574,9.5564,8.7112,7.7920,6.8597,5.3458,4.8119,4.8171,4.2720,3.6389,NaN,NaN,NaN,NaN,NaN
5.7984,6.0061,6.1618,6.5434,7.2582,7.7615,8.4896,9.3215,9.9325,10.3323,10.6741,11.1515,11.1800,10.8126,10.2403,9.9933,9.4800,8.7484,7.7194,6.5243,5.3520,4.8817,5.1246,5.0039,4.5222,NaN,NaN,NaN,NaN,NaN
5.3419,5.6839,5.8372,5.9814,6.5908,7.2329,8.0337,8.8918,9.6120,10.0351,10.2901,10.9226,10.9877,10.7370,10.2622,10.0172,9.5427,8.7212,7.7170,6.3221,5.5776,4.9348,5.1713,5.0269,4.5466,NaN,NaN,NaN,NaN,NaN
4.9735,5.1876,5.2920,5.4017,5.9759,6.8710,7.8284,8.5420,9.1576,9.7949,9.9266,10.6038,10.8356,10.7554,10.5735,10.3967,9.8179,8.8456,7.7183,6.2434,5.4463,4.9872,5.1963,5.0769,4.6578,NaN,NaN,NaN,NaN,NaN
4.9161,4.9889,4.9748,4.9980,5.6664,6.4433,7.1116,7.5709,8.4810,9.3037,9.7435,10.2609,10.5500,10.4406,10.3274,10.0039,9.4748,8.4870,7.6306,6.7392,5.6466,5.5989,5.5548,5.3977,5.2106,NaN,NaN,NaN,NaN,NaN
4.8366,4.7508,4.7048,4.8204,5.2511,5.9693,6.5910,7.2155,8.2211,8.8521,9.4625,9.8533,10.0417,9.8521,9.7273,9.3407,8.8113,7.8739,7.2933,7.0041,6.1164,5.9730,5.8030,5.4340,5.2955,NaN,NaN,NaN,NaN,NaN
4.6662,4.4234,4.4365,4.6900,5.1491,5.7580,6.3580,7.1524,7.8640,8.4560,8.9242,9.2170,9.4611,9.3076,9.0996,8.6545,8.2764,7.9891,7.3192,7.0578,6.5825,6.1015,5.8518,5.7001,NaN,NaN,NaN,NaN,NaN,NaN
4.5494,4.3753,4.3911,4.5351,4.8766,5.3881,6.1645,6.9432,7.6668,8.2840,8.4587,8.4882,9.0199,8.8124,8.7335,8.1898,7.8224,7.6279,7.2061,6.9264,6.4597,6.1890,6.0651,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.4922,4.2844,4.1918,4.2694,4.6454,5.2090,5.8422,6.4958,7.0713,7.8463,8.3084,8.3115,8.1877,8.5254,8.4298,8.2208,7.8621,7.2519,6.7481,6.3937,6.2451,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.4441,4.2129,4.0729,4.1154,4.4320,4.7342,5.4067,6.1705,6.7347,7.2835,7.9564,7.9300,7.7154,7.8299,7.6979,7.5674,7.3322,6.8677,6.3408,6.1696,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.2039,3.9037,3.9216,3.9470,4.1376,4.5684,5.0693,5.8287,6.4789,6.9410,7.3906,7.2809,7.6172,7.4561,7.1042,6.9064,6.7775,6.3137,5.8430,5.9574,5.4377,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.0652,3.7622,3.6975,3.9741,4.0685,4.5179,5.1204,5.8634,6.5071,6.6774,NaN,NaN,7.1529,7.1635,6.9061,6.8750,6.9910,6.3247,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,3.3071,NaN,NaN,NaN,NaN,NaN,5.8820,5.7216,6.1261,NaN,6.5079,6.5550,6.1357,5.7313,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.7551,3.5885,3.6367,3.7896,4.1617,4.8513,5.4387,5.5767,5.6932,5.6770,5.6469,5.9813,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.4454,8.4261,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.4691,6.2881,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.5032,8.6377,8.5546,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.3997,6.4372,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.5103,8.8111,8.9361,9.0871,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.4771,6.2206,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.3836,8.8595,9.1635,9.3352,9.0410,NaN,NaN,NaN,NaN,NaN,NaN,4.0259,4.2616,3.9218,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.2508,8.6940,9.1198,9.4511,9.4266,9.6472,10.1048,NaN,NaN,NaN,NaN,NaN,3.5327,4.1843,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.7690,2.5863
8.0122,8.5274,9.0501,9.4125,9.5206,9.8256,10.5754,11.0051,NaN,NaN,NaN,NaN,3.1364,4.1075,4.8503,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.3800,NaN,NaN
7.9210,8.3482,8.9131,9.3244,9.6048,9.7970,10.5611,10.9308,11.3934,12.5286,NaN,13.2088,7.4603,6.5082,6.3417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.6171,3.7327,NaN,NaN
7.6274,8.0759,8.6982,9.2828,9.6811,9.7401,10.2989,10.7271,11.3994,12.9313,13.0156,12.7493,10.5268,9.3955,8.6655,8.1104,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.4823,NaN,NaN,NaN
7.2399,7.6673,8.1187,9.1212,9.8920,10.3153,10.6149,10.9826,11.4737,13.1073,13.0461,12.4178,NaN,11.0322,10.0488,8.0880,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.7721,NaN,NaN,NaN,NaN
7.0472,7.3934,7.6605,8.3927,9.3127,9.8876,10.3185,10.5807,11.2378,12.5434,12.2646,11.5525,NaN,9.9810,9.7646,8.5630,7.3984,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.8581,7.2076,7.3749,7.8812,8.6734,9.3002,9.7957,9.9697,10.4534,11.0617,11.1075,11.2857,11.7165,11.6172,9.6245,8.3027,7.9176,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.7220,7.1118,7.4581,7.8711,8.4548,9.0392,9.6117,10.0156,10.4233,10.8049,11.5586,12.1807,12.0293,11.9195,11.1885,9.2205,8.8770,10.0283,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.5718,6.9005,7.4378,7.8209,8.4899,8.8876,9.3759,9.8754,10.6971,11.4910,12.0239,12.4670,12.3669,12.0247,11.7180,10.3445,9.7381,9.9322,10.2249,NaN,NaN,NaN,NaN,NaN,2.5920,NaN,NaN,NaN,NaN,NaN
6.3507,6.6477,7.1856,7.6460,8.2326,8.8420,9.1911,9.6427,10.5071,10.9224,11.0131,11.6369,11.8493,11.6571,11.6770,11.1309,10.8971,10.6343,9.8345,9.1667,NaN,NaN,NaN,NaN,3.0596,NaN,NaN,NaN,NaN,NaN
6.0648,6.4600,6.9220,7.3753,7.8108,8.6112,9.2629,9.8243,10.1766,10.1742,10.5745,11.2350,11.5344,11.4795,11.2311,11.2093,11.3712,10.8904,10.1519,9.2509,8.1972,NaN,NaN,3.4340,2.8641,NaN,NaN,NaN,NaN,NaN
5.8171,6.0263,6.4242,6.7840,7.2250,8.1185,8.9188,9.4756,9.8100,10.1524,10.7309,11.0330,11.3440,11.5114,11.1728,11.1151,11.4780,10.8457,10.1707,9.3149,7.6112,6.9693,5.5172,3.9944,3.3749,NaN,NaN,NaN,NaN,NaN
5.4086,5.4828,5.8462,6.3358,7.0816,7.8131,8.4215,9.0904,9.4333,10.0181,10.7897,11.0791,11.3019,11.3199,11.3467,11.3175,11.3803,10.6217,9.8284,9.0185,7.2479,6.8288,5.8872,4.4082,3.7085,NaN,NaN,NaN,NaN,NaN
5.0691,5.2791,5.5448,6.1060,6.9077,7.6002,8.2160,8.8340,9.3951,9.9373,10.5941,11.0480,11.3636,11.3524,11.5694,11.4477,11.1988,10.3388,9.5477,8.7929,7.7702,7.0426,6.1481,4.8882,4.0961,NaN,NaN,NaN,NaN,NaN
4.7947,4.9834,5.3002,5.7212,6.5516,7.3117,7.9242,8.5782,9.1810,9.7743,10.3684,10.8275,11.0352,11.2871,11.3782,11.1576,10.8789,10.2147,9.6298,9.0372,8.2690,7.3101,6.3349,5.1520,4.3320,NaN,NaN,NaN,NaN,NaN
4.5210,4.7088,4.9313,5.2253,5.8800,6.6936,7.5711,8.2598,8.8784,9.4494,10.0244,10.4839,10.8335,11.1016,11.1313,10.9933,10.7575,10.2664,9.7244,8.9470,8.1469,7.1836,6.2605,5.3540,4.6024,NaN,NaN,NaN,NaN,NaN
4.1696,4.3269,4.7043,5.0857,5.5757,6.3319,7.1842,7.8273,8.6255,9.2261,9.7238,10.3032,10.6787,10.7531,10.9139,10.9719,10.7141,10.2092,9.5894,8.9692,8.1780,7.2865,6.3234,5.5746,4.8883,NaN,NaN,NaN,NaN,NaN
3.9293,4.1488,4.7211,5.1594,5.5135,6.2349,6.9062,7.6328,8.4024,8.9983,9.5098,10.0661,10.4349,10.5570,10.7069,10.6696,10.5896,10.0683,9.6927,9.1723,8.5022,7.3701,6.3829,5.8315,5.2218,NaN,NaN,NaN,NaN,NaN
3.9424,4.0056,4.4398,4.8167,5.3573,5.9392,6.6544,7.4741,8.1414,8.6724,9.1743,9.7843,10.2455,10.4893,10.5355,10.4483,10.3677,10.0724,9.7763,9.2820,8.4954,7.3423,6.7046,6.5168,NaN,NaN,NaN,NaN,NaN,NaN
3.8814,3.9042,4.0490,4.4902,5.0690,5.5107,6.3472,7.1412,7.9066,8.4652,8.9908,9.6097,10.0583,10.3521,10.3744,10.2953,10.1329,10.0042,9.7172,8.9610,7.9520,7.2581,7.0091,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.9906,3.8558,3.9084,4.4039,4.8830,5.4389,6.3912,7.1159,7.8040,8.3956,8.8592,9.5244,9.8943,10.3120,10.3395,10.3315,10.0430,9.6587,9.1783,8.2100,7.7331,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.8927,3.8540,3.8699,4.3104,4.5779,5.2691,6.3253,6.9212,7.5092,8.1801,8.8022,9.3895,9.8575,10.1706,10.3006,10.3134,9.9078,9.3340,8.6182,8.0130,8.1038,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.7675,3.7145,3.8673,4.0415,4.5515,5.3143,6.3900,6.8524,7.5412,8.0856,8.7772,9.3759,9.7113,10.1135,10.0984,10.0481,9.3765,8.6902,8.1273,7.7044,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.5772,3.7256,3.8640,3.6118,4.7892,5.4526,6.4859,6.8656,7.5102,7.8956,NaN,NaN,9.7259,10.0239,9.7413,9.5205,8.9047,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.1788,7.5052,7.7224,NaN,NaN,9.1911,9.3883,9.8460,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.7421,3.4832,3.8419,4.7216,5.0368,5.6263,6.2928,6.9775,7.3048,7.5645,8.1853,8.5806,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.2097,8.0835,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.8081,5.6721,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.2981,8.2883,8.2670,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.9734,5.4401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.1789,8.4355,8.5619,8.9079,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.4207,5.0372,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.0767,8.5797,8.8850,9.1579,9.8356,NaN,NaN,NaN,NaN,NaN,NaN,3.2731,3.2530,3.6032,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.8510,8.2427,8.8183,9.3562,9.9125,10.3969,10.7781,NaN,NaN,NaN,NaN,NaN,3.0988,3.8681,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.2631,2.3955
7.5829,7.8625,8.4940,9.2458,9.7820,10.3685,10.8870,10.9309,NaN,NaN,NaN,NaN,3.2068,4.0034,3.9832,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.0886,NaN,NaN
7.4511,7.7043,8.1844,8.8161,9.4049,10.0327,10.7340,11.0486,11.0500,11.3506,11.7182,12.0952,7.3095,6.4671,5.8134,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5490,1.6335,NaN,NaN
7.4628,7.5926,7.8341,8.3109,9.0484,9.8490,10.5022,10.8839,10.9433,11.5166,11.8863,12.5466,10.4818,9.7273,8.4986,7.4810,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.3089,NaN,NaN,NaN
7.2188,7.3461,7.5406,7.8732,8.6826,9.5410,10.2632,10.6857,10.7613,11.4030,11.6574,12.1187,NaN,10.4801,9.5647,7.9534,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4398,NaN,NaN,NaN,NaN
6.8565,6.9949,7.1592,7.4194,8.0515,8.9003,9.7734,10.4575,10.3594,10.9294,10.9215,10.8675,11.2167,9.2390,8.6979,8.3988,7.1500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.6011,6.6897,6.9079,7.2629,7.4435,8.1133,8.8660,9.4713,9.5162,10.1795,10.4103,10.8699,11.6473,11.4714,8.9467,7.9500,8.1685,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.5190,6.3318,6.5163,6.9003,6.8884,7.4856,8.1844,8.6193,9.0628,9.7956,10.5602,11.3015,11.6832,11.7207,10.9355,9.0950,8.6922,8.7744,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.2153,6.0895,6.0964,6.5038,6.4218,6.6844,7.2224,8.0764,8.9390,9.7655,10.9430,11.5960,11.6174,11.2268,10.8933,10.0045,9.2367,8.8157,8.5731,NaN,NaN,NaN,NaN,NaN,3.1675,2.8294,NaN,NaN,NaN,NaN
5.9978,5.8150,5.7333,5.9149,6.0789,6.1522,7.1541,8.6377,9.3264,9.9914,10.6110,10.9204,10.9014,10.5372,10.2854,9.9342,9.9480,9.7407,9.3483,7.8695,NaN,NaN,NaN,NaN,3.9238,NaN,NaN,NaN,NaN,NaN
5.5948,5.4114,5.4066,5.5279,5.8617,6.1929,7.2458,8.4939,9.1606,9.4934,9.8082,9.7982,9.7417,9.7498,9.7934,9.7956,10.0375,10.0499,9.2673,7.7453,5.8860,NaN,NaN,4.7804,4.1871,NaN,NaN,NaN,NaN,NaN
5.3809,5.3703,5.2779,5.3566,5.3850,5.9315,6.9183,7.9738,8.7539,9.0688,9.4091,9.2599,9.3263,9.7664,9.9155,10.0371,10.1184,10.2681,9.3687,7.7663,6.1277,6.9734,7.1234,5.7352,4.6049,NaN,NaN,NaN,NaN,NaN
5.2362,5.1061,5.0310,5.1974,5.3723,5.7656,6.8474,7.7481,8.5120,9.1202,9.5508,9.5091,9.5356,9.8799,10.1050,10.1470,10.0696,9.7207,9.0670,8.3178,6.9739,6.7726,6.8327,5.6259,4.8938,NaN,NaN,NaN,NaN,NaN
4.9214,4.5905,4.6115,4.7218,4.9799,5.5154,6.4373,7.2045,7.9991,8.5420,8.9556,9.0746,9.2997,9.7057,10.1099,10.0117,9.8805,9.5120,9.2824,8.8834,8.1075,7.0373,6.5505,5.7835,5.0845,NaN,NaN,NaN,NaN,NaN
4.8298,4.3426,4.3159,4.3533,4.4805,4.9943,5.8925,6.5836,7.4310,7.8943,8.4351,8.8792,9.2639,9.7495,9.8459,10.0220,9.6867,9.5244,9.3428,8.7530,7.8610,6.8035,6.4785,5.8450,5.3335,NaN,NaN,NaN,NaN,NaN
4.7369,4.2427,3.9882,3.9210,4.0014,4.5685,5.4597,6.1507,6.9263,7.4703,8.0322,8.6027,9.1477,9.4136,9.5412,9.9399,9.7737,9.5178,9.3249,8.9620,7.9038,6.9276,6.4227,6.1630,5.8078,NaN,NaN,NaN,NaN,NaN
